id,baseMean,log2FC,lfcSE,stat,pvalue,padj
ENSMUSG00000047878,855.0429521,-1.098556022,0.269785998,-4.071953437,4.66E-05,0.002777145
ENSMUSG00000047879,1831.342031,0.161383664,0.114328324,1.411580767,0.158073439,0.375761009
ENSMUSG00000047880,4.888536645,-1.572284324,0.956353401,-1.644041129,0.100167707,NA
ENSMUSG00000047881,612.1928985,0.086376921,0.102769158,0.84049458,0.400631139,0.630605614
ENSMUSG00000047884,47.50238794,-3.143780697,1.321478642,-2.378987141,0.017360282,0.10782233
ENSMUSG00000047888,2270.47541,0.318567991,0.188177262,1.692914372,0.090471767,0.275121067
ENSMUSG00000047889,0,NA,NA,NA,NA,NA
ENSMUSG00000047894,0.71419914,1.684913548,4.252701561,0.396198399,0.691958673,NA
ENSMUSG00000047897,0,NA,NA,NA,NA,NA
ENSMUSG00000047898,15.34370657,-0.561210525,0.463838873,-1.209925596,0.226307445,0.457809329
ENSMUSG00000047904,1.45491003,0.826139666,1.142414924,0.723152026,0.469586489,NA
ENSMUSG00000047905,0.194702382,0.350624105,4.279685918,0.081927532,0.934704341,NA
ENSMUSG00000047907,65.88174511,-1.002763398,0.344048556,-2.914598475,0.003561464,0.04312744
ENSMUSG00000047909,1110.048434,-0.162562672,0.111058252,-1.463760413,0.143259422,0.356104693
ENSMUSG00000047910,129.1990254,0.205162163,0.290022064,0.707401913,0.479316749,0.696134019
ENSMUSG00000047911,18.5435761,-0.252318341,0.389875035,-0.647177477,0.517517087,0.721514875
ENSMUSG00000047921,651.76181,0.113042005,0.213487212,0.529502468,0.596456933,0.776645952
ENSMUSG00000047935,20.14836619,0.54505985,0.547629903,0.995306953,0.319586997,0.554640216
ENSMUSG00000047938,0.905483349,0.847993358,1.746308313,0.485592007,0.627256465,NA
ENSMUSG00000047940,1.336938739,0.858508457,1.261767815,0.680401297,0.4962504,NA
ENSMUSG00000047945,1779.843616,-0.714713716,0.192891308,-3.705266573,0.000211169,0.007613686
ENSMUSG00000047953,8.26493645,-0.185795921,0.550140826,-0.337724292,0.735570967,0.862354618
ENSMUSG00000047959,17.11061236,-0.164384711,0.540682672,-0.304031773,0.761103685,0.877157883
ENSMUSG00000047960,0,NA,NA,NA,NA,NA
ENSMUSG00000047963,25.76325527,-0.272910831,0.602436429,-0.453011832,0.650540221,0.812892105
ENSMUSG00000047965,47.95529439,-5.278270184,3.166477457,-1.666921763,0.095529963,0.283753233
ENSMUSG00000047969,0,NA,NA,NA,NA,NA
ENSMUSG00000047976,1.402864612,-4.413566141,2.342125373,-1.88442779,0.059507134,NA
ENSMUSG00000047977,2.4016157,0.963727647,1.56774511,0.614722152,0.538738228,NA
ENSMUSG00000047980,0,NA,NA,NA,NA,NA
ENSMUSG00000047986,5.030555799,0.756069009,0.777485061,0.972454709,0.330824386,NA
ENSMUSG00000047988,0.217490518,0.350899507,4.279685918,0.081991883,0.934653168,NA
ENSMUSG00000047989,1004.817419,0.12307765,0.09405074,1.308630314,0.190659607,0.417341355
ENSMUSG00000047990,0.191230202,-0.810341617,4.279685918,-0.189346048,0.849821607,NA
ENSMUSG00000047992,3.481673938,-1.610758309,0.967170556,-1.665433567,0.095826287,NA
ENSMUSG00000047995,0,NA,NA,NA,NA,NA
ENSMUSG00000047996,28.6896527,0.040738595,0.491455401,0.082893779,0.933936001,0.970713756
ENSMUSG00000048000,2084.259589,0.241350848,0.117673959,2.051013248,0.040265657,0.175529746
ENSMUSG00000048001,0.03693236,-0.803521358,4.279685918,-0.187752413,0.851070741,NA
ENSMUSG00000048003,2.154677043,-0.945283881,1.173146096,-0.805768254,0.420376486,NA
ENSMUSG00000048004,1.169324282,1.0078518,2.55188007,0.394944814,0.692883616,NA
ENSMUSG00000048007,782.0463154,0.15502706,0.121237378,1.278706805,0.201000322,0.428347831
ENSMUSG00000048012,43.79831678,0.150960102,0.361039235,0.418126584,0.67585457,0.82736458
ENSMUSG00000048013,100.7972983,2.487264613,1.853569687,1.341878124,0.179635516,0.402891122
ENSMUSG00000048015,0,NA,NA,NA,NA,NA
ENSMUSG00000048022,12.62281185,0.0886362,0.675506121,0.131214503,0.895605624,0.951116906
ENSMUSG00000048027,3353.004276,0.37360827,0.179551103,2.080790722,0.037453066,0.169705035
ENSMUSG00000048029,0.269408922,2.45708833,4.223359392,0.581785281,0.56071132,NA
ENSMUSG00000048031,1.526981656,3.508296921,4.202176484,0.834876149,0.403787445,NA
ENSMUSG00000048038,0.257036933,0.355388289,4.279685918,0.083040741,0.933819145,NA
ENSMUSG00000048039,1463.85352,0.132546691,0.085215549,1.555428475,0.119844057,0.321668705
ENSMUSG00000048040,11.15790647,-0.127871205,0.589454839,-0.216931301,0.828261884,0.914711214
ENSMUSG00000048047,752.8066245,0.241392647,0.183544384,1.315173157,0.188451715,0.41437931
ENSMUSG00000048058,57.08923527,-0.36561565,0.263671678,-1.386632241,0.165553932,0.386105675
ENSMUSG00000048062,0,NA,NA,NA,NA,NA
ENSMUSG00000048065,0.051052454,0.350624105,4.279685918,0.081927532,0.934704341,NA
ENSMUSG00000048067,0,NA,NA,NA,NA,NA
ENSMUSG00000048070,1.165673943,-0.915334014,2.460281331,-0.37204445,0.709859755,NA
ENSMUSG00000048076,8652.700215,-0.03121297,0.053276923,-0.585862859,0.557967678,0.751351937
ENSMUSG00000048077,0,NA,NA,NA,NA,NA
ENSMUSG00000048078,2882.961675,1.248905256,0.428788593,2.912636382,0.003583917,0.043279813
ENSMUSG00000048080,0,NA,NA,NA,NA,NA
ENSMUSG00000048087,2692.880522,0.347712909,0.147787961,2.352782362,0.018633537,0.11224062
ENSMUSG00000048096,12.04969642,-1.135190936,0.795673695,-1.426704116,0.153665199,0.369242381
ENSMUSG00000048100,411.8546151,0.011700116,0.153292066,0.076325648,0.939160021,0.972989666
ENSMUSG00000048101,0,NA,NA,NA,NA,NA
ENSMUSG00000048106,9.439062253,-1.26565545,2.959272903,-0.427691359,0.668875842,0.823465162
ENSMUSG00000048108,518.4499903,0.203201269,0.326107819,0.623110693,0.533211783,0.734077665
ENSMUSG00000048109,277.6742539,-0.195122309,0.149607334,-1.304229573,0.192155319,0.418904913
ENSMUSG00000048118,738.1352362,0.298273853,0.157050467,1.899222964,0.057535167,0.211951128
ENSMUSG00000048120,1345.991042,-0.515524991,0.453738267,-1.13617261,0.255884331,0.489855979
ENSMUSG00000048126,7303.266821,-0.213046597,0.207609953,-1.026186818,0.304803534,0.540549493
ENSMUSG00000048138,7.044233743,-3.099461538,0.975441523,-3.177496001,0.001485527,NA
ENSMUSG00000048142,26.5304389,-1.921737684,0.938554101,-2.047551316,0.040603984,0.176149292
ENSMUSG00000048148,4.746838794,3.258425154,1.509665006,2.158376289,0.030898588,NA
ENSMUSG00000048149,40.06430061,0.63288301,0.338619805,1.869007663,0.061621748,0.220102805
ENSMUSG00000048153,0,NA,NA,NA,NA,NA
ENSMUSG00000048154,5975.636521,0.163014411,0.177249044,0.919691342,0.357734078,0.591747371
ENSMUSG00000048155,0,NA,NA,NA,NA,NA
ENSMUSG00000048163,806.9541307,-0.509632747,0.216625316,-2.352600139,0.018642669,0.112249639
ENSMUSG00000048164,1.045375149,0.499293999,3.284532685,0.15201371,0.879176122,NA
ENSMUSG00000048170,1892.768759,0.134696552,0.15470044,0.870692756,0.383921935,0.615017802
ENSMUSG00000048173,0,NA,NA,NA,NA,NA
ENSMUSG00000048174,49.69394055,-0.485685277,0.422300018,-1.150095327,0.250104611,0.483681071
ENSMUSG00000048175,664.2430842,-0.302008668,0.159405514,-1.89459361,0.058146262,0.213424821
ENSMUSG00000048185,0.11079708,-1.614816014,4.272380009,-0.377966382,0.705455568,NA
ENSMUSG00000048186,11.50524539,0.530032327,0.468243422,1.131958937,0.257651698,0.491652158
ENSMUSG00000048188,0.754963282,3.941841762,4.196371962,0.939345177,0.347553551,NA
ENSMUSG00000048197,0,NA,NA,NA,NA,NA
ENSMUSG00000048200,138.383871,-0.697690515,0.353657924,-1.972783494,0.048520235,0.194843713
ENSMUSG00000048206,0,NA,NA,NA,NA,NA
ENSMUSG00000048215,13.79644523,-0.306774778,0.521226849,-0.588562884,0.556154538,0.750335245
ENSMUSG00000048216,59.1390762,0.003130425,0.415627859,0.007531797,0.993990552,0.998017397
ENSMUSG00000048217,0.531057702,-1.442194982,4.158496016,-0.346806869,0.728736417,NA
ENSMUSG00000048218,1369.956057,1.097506511,0.29454163,3.726150735,0.000194426,0.007325492
ENSMUSG00000048222,607.3165436,0.078700086,0.105946494,0.742828603,0.457585456,0.677683803
ENSMUSG00000048226,0,NA,NA,NA,NA,NA
ENSMUSG00000048230,0.614358886,1.756017832,2.499310632,0.702600873,0.482304518,NA
ENSMUSG00000048231,0.056712925,-0.803521358,4.279685918,-0.187752413,0.851070741,NA
ENSMUSG00000048232,302.6156786,0.163325444,0.172667265,0.945896978,0.344201135,0.579369807
ENSMUSG00000048234,2118.359904,-0.740547715,0.18523553,-3.997870794,6.39E-05,0.003528426
ENSMUSG00000048236,0,NA,NA,NA,NA,NA
ENSMUSG00000048240,27.68668815,0.129647502,0.367019628,0.353244055,0.723905483,0.85591864
ENSMUSG00000048249,1390.723728,0.124152276,0.241846395,0.513351774,0.607705274,0.783830466
ENSMUSG00000048251,475.6130075,0.108616239,0.181864317,0.597237767,0.550348647,0.746494867
ENSMUSG00000048261,0,NA,NA,NA,NA,NA
ENSMUSG00000048264,822.3911901,0.147529319,0.177186746,0.832620508,0.405058789,0.634380236
ENSMUSG00000048271,2510.476537,0.197672951,0.219272558,0.901494254,0.367325588,0.600299711
ENSMUSG00000048277,2510.666539,-0.296871835,0.161713628,-1.835787367,0.066389111,0.229716671
ENSMUSG00000048279,592.5965581,0.168447688,0.207981935,0.809914994,0.417989033,0.64513028
ENSMUSG00000048280,442.0549301,0.762808285,0.315127692,2.420632346,0.015493538,0.10130287
ENSMUSG00000048281,0.172039987,-0.789120809,4.279685918,-0.184387552,0.853709435,NA
ENSMUSG00000048284,0.239967185,-0.802869335,4.279685918,-0.18760006,0.851190179,NA
ENSMUSG00000048285,3133.465625,-0.0232107,0.117280839,-0.197907012,0.843117818,0.923984048
ENSMUSG00000048292,0,NA,NA,NA,NA,NA
ENSMUSG00000048294,11.16184734,2.174075886,2.739182241,0.793695232,0.427372876,0.65364609
ENSMUSG00000048299,0,NA,NA,NA,NA,NA
ENSMUSG00000048304,0,NA,NA,NA,NA,NA
ENSMUSG00000048307,801.2214617,0.095544626,0.088998897,1.073548435,0.28302512,0.518598368
ENSMUSG00000048310,897.3224113,0.014951523,0.09603197,0.155693179,0.876274874,0.941897057
ENSMUSG00000048312,0,NA,NA,NA,NA,NA
ENSMUSG00000048316,0.150574219,-0.794495571,4.279685918,-0.185643429,0.852724394,NA
ENSMUSG00000048327,1121.346237,0.575944686,0.201760288,2.854598854,0.004309122,0.048976452
ENSMUSG00000048329,8.748430633,-1.450337545,0.601957372,-2.409369186,0.015980124,0.1030096
ENSMUSG00000048330,61.91697356,0.041538407,0.386077015,0.107590988,0.914320146,0.960125343
ENSMUSG00000048332,2541.735481,0.174275711,0.083090034,2.097432186,0.035955334,0.16546041
ENSMUSG00000048334,1.347213652,-0.781305609,2.529804121,-0.308840358,0.757442968,NA
ENSMUSG00000048337,1.18890564,-0.989436355,2.170726877,-0.455808773,0.648527495,NA
ENSMUSG00000048347,54.76197291,0.091263919,0.231377964,0.394436519,0.693258786,0.838531554
ENSMUSG00000048349,2.93513154,0.553561387,1.272053124,0.435171595,0.663437879,NA
ENSMUSG00000048351,156.9789346,-0.110525008,0.242249901,-0.45624377,0.648214693,0.811411997
ENSMUSG00000048355,1.577008317,0.207800323,1.758584794,0.11816338,0.905938205,NA
ENSMUSG00000048356,0,NA,NA,NA,NA,NA
ENSMUSG00000048368,118.0148906,1.014767595,0.664355253,1.527447235,0.126649838,0.332533051
ENSMUSG00000048371,222.6853153,0.353195127,0.210694062,1.676341158,0.093671387,0.280660334
ENSMUSG00000048373,1.758622353,-5.013171627,2.638043408,-1.90033705,0.057388902,NA
ENSMUSG00000048376,2922.955133,0.110795188,0.149356619,0.741816391,0.458198588,0.678004072
ENSMUSG00000048377,0,NA,NA,NA,NA,NA
ENSMUSG00000048378,0,NA,NA,NA,NA,NA
ENSMUSG00000048379,1174.766608,0.122877327,0.135944274,0.903880117,0.366058973,0.599334578
ENSMUSG00000048385,2.230666154,-0.463957077,0.974226287,-0.476231326,0.633909584,NA
ENSMUSG00000048387,819.0664111,0.545328176,0.246922623,2.208498235,0.027209561,0.139872199
ENSMUSG00000048388,81.15871844,0.337635362,0.310609684,1.087008487,0.277033059,0.511971922
ENSMUSG00000048391,0,NA,NA,NA,NA,NA
ENSMUSG00000048398,0.040512209,0,4.279685918,0,1,NA
ENSMUSG00000048399,20.00155426,-1.676677013,1.586125668,-1.057089641,0.290470678,0.526416979
ENSMUSG00000048400,0,NA,NA,NA,NA,NA
ENSMUSG00000048402,32.80946957,-0.120850592,0.612219779,-0.197397398,0.843516565,0.924147884
ENSMUSG00000048406,27.98412206,0.060749578,0.290322775,0.209248407,0.834254325,0.919161703
ENSMUSG00000048410,390.8639761,0.062785651,0.311065101,0.20184087,0.84004113,0.92208739
ENSMUSG00000048411,0,NA,NA,NA,NA,NA
ENSMUSG00000048416,58.17093904,-0.665293829,0.446060924,-1.491486459,0.135833824,0.345685842
ENSMUSG00000048425,0,NA,NA,NA,NA,NA
ENSMUSG00000048429,721.1456661,-0.026043039,0.088752627,-0.293434007,0.769190435,0.881958996
ENSMUSG00000048439,327.5438009,0.191837246,0.147766988,1.298241571,0.194204337,0.421433199
ENSMUSG00000048440,553.3805287,0.009641405,0.106484482,0.090542817,0.927855871,0.967061952
ENSMUSG00000048442,9.215895696,-0.11556247,0.728225263,-0.158690553,0.873912681,0.940411061
ENSMUSG00000048445,183.6133671,-0.256657764,0.207376589,-1.237640973,0.215849215,0.446052861
ENSMUSG00000048450,413.1232594,0.345580111,0.160210586,2.157036687,0.031002806,0.151113612
ENSMUSG00000048455,109.7328446,-3.571633606,2.764952773,-1.29175212,0.196443002,0.423977433
ENSMUSG00000048456,0,NA,NA,NA,NA,NA
ENSMUSG00000048458,88.78195314,-0.133487998,0.264039019,-0.505561634,0.613164421,0.788212298
ENSMUSG00000048469,0,NA,NA,NA,NA,NA
ENSMUSG00000048473,0,NA,NA,NA,NA,NA
ENSMUSG00000048478,0.231658607,0,4.279685918,0,1,NA
ENSMUSG00000048480,1.830345813,-3.187643821,2.339643954,-1.362448254,0.173056464,NA
ENSMUSG00000048481,173.9909081,0.00847457,0.177010735,0.047876024,0.961815047,0.983413472
ENSMUSG00000048482,510.7370693,0.429699188,0.137988305,3.114026128,0.001845531,0.0293649
ENSMUSG00000048483,0,NA,NA,NA,NA,NA
ENSMUSG00000048484,0.6594026,0.684221149,1.930193849,0.354483126,0.722976848,NA
ENSMUSG00000048485,0.963713595,2.278680463,2.819165701,0.808281848,0.41892835,NA
ENSMUSG00000048486,281.7166529,0.083126321,0.169890889,0.489292401,0.6246347,0.795425189
ENSMUSG00000048489,35.69394939,-0.697285959,0.413150453,-1.687728896,0.091463282,0.277349656
ENSMUSG00000048490,791.2204184,0.386196217,0.171969569,2.245724172,0.024721681,0.132732616
ENSMUSG00000048495,237.0734325,-0.18233457,0.197686101,-0.922343902,0.356349221,0.590818384
ENSMUSG00000048497,596.58794,0.426606377,0.159719888,2.670965919,0.007563333,0.067209307
ENSMUSG00000048498,52.07368755,-0.059703214,0.741361458,-0.080531856,0.935814261,0.971688941
ENSMUSG00000048500,0,NA,NA,NA,NA,NA
ENSMUSG00000048501,0,NA,NA,NA,NA,NA
ENSMUSG00000048502,1.279963203,-3.074177244,1.553576368,-1.978774464,0.047841405,NA
ENSMUSG00000048503,3.850233504,-0.769449708,1.413301834,-0.544434097,0.586142787,NA
ENSMUSG00000048516,0,NA,NA,NA,NA,NA
ENSMUSG00000048520,4.221738716,0.03841578,0.763214029,0.050334217,0.959856057,NA
ENSMUSG00000048521,37.22628157,-8.975431376,4.181940998,-2.146235774,0.031854173,0.153771377
ENSMUSG00000048528,0.789875529,-0.483030978,1.92995942,-0.25028038,0.802370528,NA
ENSMUSG00000048534,715.5580297,-0.211639377,0.180770659,-1.170761773,0.241694547,0.474726772
ENSMUSG00000048537,3403.935435,0.306202235,0.172902314,1.770955101,0.076568168,0.251329732
ENSMUSG00000048538,0,NA,NA,NA,NA,NA
ENSMUSG00000048540,0,NA,NA,NA,NA,NA
ENSMUSG00000048546,749.5841304,0.279153894,0.150279014,1.857570712,0.063230001,0.223170807
ENSMUSG00000048550,156.1282756,0.046826801,0.302159808,0.154973627,0.876842109,0.941969308
ENSMUSG00000048559,0,NA,NA,NA,NA,NA
ENSMUSG00000048562,0.081024418,0,4.279685918,0,1,NA
ENSMUSG00000048572,42.03825469,-1.352185569,0.42514767,-3.180508006,0.001470171,0.026005802
ENSMUSG00000048573,0,NA,NA,NA,NA,NA
ENSMUSG00000048574,0.36470903,2.494343046,4.222236288,0.59076349,0.554678901,NA
ENSMUSG00000048578,4940.807241,0.217508423,0.167183717,1.301014403,0.193253525,0.420095755
ENSMUSG00000048581,123.3758005,-0.046806593,0.214075084,-0.218645684,0.826926063,0.91432838
ENSMUSG00000048582,3.444698329,3.022445296,2.163323089,1.39713079,0.162374244,NA
ENSMUSG00000048583,37.88481877,-1.970273088,0.628324717,-3.135756136,0.001714117,0.028110395
ENSMUSG00000048592,0.18782106,0.926191729,4.279685918,0.216415818,0.828663637,NA
ENSMUSG00000048600,0,NA,NA,NA,NA,NA
ENSMUSG00000048602,4.014032096,-0.015441417,0.610218627,-0.02530473,0.979811901,NA
ENSMUSG00000048603,11.29088701,0.43328006,0.513696373,0.843455558,0.398973711,0.628988063
ENSMUSG00000048612,4027.316265,0.784444944,0.395507163,1.983389981,0.047323885,0.191866371
ENSMUSG00000048616,3.193052682,-1.64048529,0.875961002,-1.872783475,0.061098291,NA
ENSMUSG00000048617,1.179714089,-1.47172267,1.794994604,-0.819903674,0.412271022,NA
ENSMUSG00000048620,0,NA,NA,NA,NA,NA
ENSMUSG00000048621,116.1577541,0.37518968,0.367880719,1.019867746,0.307791188,0.543786066
ENSMUSG00000048626,0.272662148,0,4.279685918,0,1,NA
ENSMUSG00000048628,0,NA,NA,NA,NA,NA
ENSMUSG00000048636,0.846747465,-1.523533163,2.475073035,-0.61555079,0.538191038,NA
ENSMUSG00000048643,9.263014423,4.675223663,3.421516815,1.366418438,0.171807665,0.3931616
ENSMUSG00000048644,78.0891021,-0.305943148,0.288803257,-1.059347984,0.289441329,0.525689356
ENSMUSG00000048647,61.72332487,-0.774972605,0.369606104,-2.09675272,0.036015471,0.165635997
ENSMUSG00000048652,17.80490146,0.186222811,0.655307528,0.284176212,0.776275344,0.885233483
ENSMUSG00000048655,6.652524145,0.443222288,0.902480012,0.491115905,0.623344473,NA
ENSMUSG00000048661,444.4138001,-0.015390603,0.127325508,-0.120876035,0.903789224,0.954453605
ENSMUSG00000048665,0,NA,NA,NA,NA,NA
ENSMUSG00000048668,1223.249878,0.32170492,0.211255912,1.522820912,0.127803517,0.334397014
ENSMUSG00000048677,249.0384296,0.077626117,0.183992965,0.421897201,0.673100053,0.82620292
ENSMUSG00000048686,0,NA,NA,NA,NA,NA
ENSMUSG00000048693,0,NA,NA,NA,NA,NA
ENSMUSG00000048696,369.5813581,-0.159989642,0.164911236,-0.970156102,0.331968688,0.568082219
ENSMUSG00000048697,0,NA,NA,NA,NA,NA
ENSMUSG00000048699,1.84617006,0.930628846,1.764583201,0.52739301,0.597920697,NA
ENSMUSG00000048701,1142.301902,-0.02041587,0.120034274,-0.170083669,0.864944337,0.935776231
ENSMUSG00000048703,1.124423847,0.131483387,1.543845194,0.085166173,0.932129283,NA
ENSMUSG00000048706,13.4963774,0.211745543,0.925044972,0.228902972,0.818944331,0.908993225
ENSMUSG00000048707,180.1140525,-0.557653326,0.373042813,-1.494877547,0.134946403,0.344497854
ENSMUSG00000048709,0.098997459,0.927696837,4.279685918,0.216767505,0.828389537,NA
ENSMUSG00000048720,206.5985929,0.055242905,0.251370649,0.219766728,0.826052833,0.913950529
ENSMUSG00000048721,10.63322604,-1.962862076,1.681751761,-1.167153275,0.243148476,0.476260734
ENSMUSG00000048728,1.45594772,-1.437619377,1.544474425,-0.930814621,0.351949465,NA
ENSMUSG00000048731,58.1303549,0.013276382,0.368878886,0.035991168,0.971289402,0.987606434
ENSMUSG00000048732,166.56716,0.303803926,0.381390083,0.796570074,0.425700764,0.652156085
ENSMUSG00000048745,0,NA,NA,NA,NA,NA
ENSMUSG00000048747,0.139720306,-1.353074568,4.277702497,-0.316308712,0.751768199,NA
ENSMUSG00000048752,0,NA,NA,NA,NA,NA
ENSMUSG00000048755,474.8640922,-0.019725766,0.123551284,-0.159656504,0.873151666,0.940082066
ENSMUSG00000048756,1475.543307,0.036575896,0.099544782,0.367431579,0.71329712,0.849494183
ENSMUSG00000048758,4889.966106,-0.194887184,0.100175595,-1.945455711,0.051720155,0.20043548
ENSMUSG00000048763,85.4979875,-0.177099705,0.242878094,-0.729171176,0.465896961,0.685006461
ENSMUSG00000048764,12.43106622,-0.474255812,1.602005029,-0.296038904,0.767200371,0.880749299
ENSMUSG00000048766,11.92155661,-2.082075088,2.884059011,-0.721925273,0.470340422,0.688404438
ENSMUSG00000048772,53.69663749,-1.287114116,0.50402806,-2.553655674,0.010659861,0.082134341
ENSMUSG00000048775,1.876923793,0.229785432,2.13275349,0.107741206,0.914200982,NA
ENSMUSG00000048776,228.4944031,-0.523215568,0.363004327,-1.441348022,0.149486387,0.363638505
ENSMUSG00000048779,667.0842193,-0.05082389,0.215253561,-0.236111728,0.813345974,0.905925379
ENSMUSG00000048782,1.61807674,-0.734962463,1.418735425,-0.518040539,0.604429985,NA
ENSMUSG00000048787,333.6423845,-0.274713612,0.235781412,-1.165119885,0.243970469,0.476808525
ENSMUSG00000048794,23.05610111,-0.227707901,0.787347556,-0.289208875,0.77242154,0.883400239
ENSMUSG00000048796,306.8903429,-0.149755576,0.129887876,-1.152960391,0.248926642,0.482455431
ENSMUSG00000048799,702.1716613,0.002541079,0.122260157,0.020784199,0.983417802,0.99283827
ENSMUSG00000048806,1.772042062,0.025703201,1.112996544,0.023093694,0.981575536,NA
ENSMUSG00000048807,1701.5152,0.503455443,0.164189165,3.066313431,0.00216716,0.031952766
ENSMUSG00000048810,0,NA,NA,NA,NA,NA
ENSMUSG00000048814,1.159044974,0.300521223,1.461429282,0.205635145,0.837075922,NA
ENSMUSG00000048824,1.719284081,-0.757156485,1.170781727,-0.6467102,0.51781952,NA
ENSMUSG00000048826,5.335693056,-0.408582829,0.867466937,-0.471006803,0.637635877,NA
ENSMUSG00000048827,3.466351024,-0.443479569,1.622111534,-0.273396471,0.784548465,NA
ENSMUSG00000048830,0,NA,NA,NA,NA,NA
ENSMUSG00000048832,450.0942433,0.255191935,0.310032668,0.823113051,0.410443708,0.638917452
ENSMUSG00000048833,905.7715856,0.036283076,0.094686379,0.383192139,0.701577306,0.843033245
ENSMUSG00000048834,0.046890116,-0.803521358,4.279685918,-0.187752413,0.851070741,NA
ENSMUSG00000048852,573.6254387,-0.234305079,0.523420506,-0.447642147,0.65441148,0.814549
ENSMUSG00000048856,45.04713804,-0.073493545,0.470921496,-0.156063263,0.875983155,0.94184927
ENSMUSG00000048865,1497.152275,-0.056124928,0.168186906,-0.333705694,0.738601653,0.864177122
ENSMUSG00000048874,1755.945917,0.185025294,0.273025301,0.677685523,0.497971107,0.709254965
ENSMUSG00000048875,0,NA,NA,NA,NA,NA
ENSMUSG00000048878,989.0172262,0.076040931,0.121246228,0.627161208,0.530553569,0.731963826
ENSMUSG00000048895,40.40366212,-0.113552167,0.278093682,-0.408323433,0.683036238,0.831672181
ENSMUSG00000048897,834.8244035,0.063311778,0.147063713,0.430505779,0.666827764,0.822066359
ENSMUSG00000048899,3.684504476,0.328295853,1.020002383,0.321857928,0.747560327,NA
ENSMUSG00000048904,0,NA,NA,NA,NA,NA
ENSMUSG00000048905,19.83764474,-0.656732491,0.356335054,-1.843019605,0.065326148,0.22734039
ENSMUSG00000048910,653.4945536,0.423515542,0.235440759,1.79881998,0.072047162,0.242425268
ENSMUSG00000048911,1579.407111,0.295423663,0.173231186,1.705372277,0.088125015,0.271435133
ENSMUSG00000048915,517.577795,0.380859173,0.164501703,2.315229359,0.020600383,0.119456859
ENSMUSG00000048916,0.626593733,2.132243264,3.318796769,0.642474792,0.520564951,NA
ENSMUSG00000048919,0.149985423,0.360735608,4.279685918,0.084290206,0.932825699,NA
ENSMUSG00000048920,538.0124827,0.041367284,0.109543088,0.377634817,0.705701896,0.845305459
ENSMUSG00000048921,97.65992254,0.412493767,0.250372191,1.647522293,0.099450738,0.29007588
ENSMUSG00000048922,749.2078132,0.666951072,0.212399148,3.140083553,0.001688997,0.027972381
ENSMUSG00000048924,37.40235466,-0.454194059,0.290174211,-1.565246125,0.11752521,0.317993257
ENSMUSG00000048930,600.0334092,-0.035724681,0.132047944,-0.270543259,0.786742341,0.891907564
ENSMUSG00000048933,0,NA,NA,NA,NA,NA
ENSMUSG00000048938,1.659892301,0.161252311,1.413749236,0.114060052,0.909190189,NA
ENSMUSG00000048939,1.230029047,-1.742270075,1.433548017,-1.215355226,0.224230637,NA
ENSMUSG00000048949,887.2641985,0.19339039,0.150883058,1.281723684,0.199939594,0.427477602
ENSMUSG00000048960,91.85871298,-0.629075142,0.255130777,-2.465696802,0.013674703,0.094798275
ENSMUSG00000048965,81.27318086,-0.614133324,0.198584853,-3.092548679,0.001984457,0.030518111
ENSMUSG00000048967,52.11973021,-1.091677333,0.438316037,-2.490616911,0.012752153,0.091494869
ENSMUSG00000048970,419.0627989,-0.041294843,0.145775095,-0.283277765,0.77696392,0.885683628
ENSMUSG00000048978,0.040512209,0,4.279685918,0,1,NA
ENSMUSG00000048981,96.84833774,3.482918844,2.288927113,1.521638161,0.12809977,0.33505582
ENSMUSG00000048982,2.755807859,-6.009948845,3.048767686,-1.971271499,NA,NA
ENSMUSG00000048988,3.241353948,0.264483417,0.754970498,0.350322851,0.726096418,NA
ENSMUSG00000048992,10.02953012,0.972833169,1.510259235,0.64414979,0.519478306,0.722837924
ENSMUSG00000048994,0,NA,NA,NA,NA,NA
ENSMUSG00000048996,0,NA,NA,NA,NA,NA
ENSMUSG00000048997,321.5762851,-0.157828357,0.165765764,-0.952116732,0.341037784,0.576531738
ENSMUSG00000049001,40.70337415,-0.425895597,0.467138982,-0.911710675,0.361921043,0.59501604
ENSMUSG00000049008,0,NA,NA,NA,NA,NA
ENSMUSG00000049010,6.467618066,0.559405596,0.745211201,0.750667187,0.452852975,NA
ENSMUSG00000049011,0,NA,NA,NA,NA,NA
ENSMUSG00000049013,0,NA,NA,NA,NA,NA
ENSMUSG00000049015,0,NA,NA,NA,NA,NA
ENSMUSG00000049018,0,NA,NA,NA,NA,NA
ENSMUSG00000049028,0,NA,NA,NA,NA,NA
ENSMUSG00000049036,159.5198718,-0.02781464,0.150891498,-0.184335368,0.85375037,0.929197605
ENSMUSG00000049037,1041.256678,-0.431524025,0.20405051,-2.114790228,0.03444783,0.160980852
ENSMUSG00000049038,80.77609077,-0.055362597,0.18768724,-0.29497262,0.768014796,0.881281483
ENSMUSG00000049041,19.85987366,-0.034872676,0.523482955,-0.066616641,0.946886897,0.975899411
ENSMUSG00000049044,21.20902737,-1.123572288,0.692224866,-1.623131938,0.104561204,0.297826675
ENSMUSG00000049047,227.7520571,-0.463184305,0.181242965,-2.555598803,0.010600526,0.081866592
ENSMUSG00000049052,0,NA,NA,NA,NA,NA
ENSMUSG00000049057,0.31873604,-2.058502282,4.258467164,-0.483390432,0.628818541,NA
